content,rating,predict_rating
" 真烂...我竟然坚持看下来了，曾哥你好好养老去吧，看你走路都别扭
        ",0,0
" 破玩意一个&&&………………
        ",0,0
" Promising cyberpunk concept and style but the actual contents and portrayals are just ridicules. The soundtrack is fun though.
        ",0,1
" 群星版SNL. 最爱kristen bell,穿个超人装美死了.
        ",0,1
" 拙劣的模仿习作
        ",0,0
" 批评电影容易，拍电影，很难。说的就是“田壮壮”。#北影标放#
        ",0,0
" 断断续续看了四五次才看完。凯奇还是没话说。但是故事过于冗长的感觉。Rose那条线让人不明不白，好像藏着什么秘密，却又不说出来。最后一句It's not your fault就算？
        ",0,1
" 小孩好丑 而且人精 不可爱
        ",0,0
" 史泰龙考虑是否接剧本时曾经严肃地问：“开到一万枪了吗？”答：“到了。”问：“亚洲角色定位在傻叉了吗？”答：“一傻到底。”“真是好本子！接了。
        ",0,1
" 各位卡司，节操，节操呢！
        ",0,0
" 2.5星，太长，老套，硬伤，但某些地方挺写实，主题也好。
        ",0,1
" 说服力不足。不过还是觉得东欧人很恐怖！
        ",0,1
" 埃及题材给糟蹋了
        ",0,0
" 虽说有动作有爆炸有露点有凸点，龙哥好歹也还是主角不像老友布鲁斯威利一般只是出来打酱油捞金的，可怎么看还是掩盖不住那股浓浓的山寨气息、电视剧味道。
        ",0,0
" 凯特和金刚狼还有娜奥米沃茨和Lip的故事挺不错的 kick ass的超杀女真是越长越好！其他的故事就挺渣的 虽然说是恶搞但是恶搞的这种点已经接近恶心了 尤其是最后一个猫咪的那个妈的恶心死我了看完浑身不适
        ",0,1
" 一星给片名，一星卖人情，，，
        ",0,0
" 弱智片 看一眼开头就能料到结尾
        ",0,0
" 开了个好头 收了个奇烂无比的尾 那Boss和邦女郎蠢得让人无法直视
        ",0,0
" ………… 到底谁虐杀谁？
        ",0,0
" 这种电影就应该被时代淘汰
        ",0,2
" 上世纪7，80年底的货色又翻出来拍，又是超越光速飞行那一套，超你大爷啊。
        ",0,2
" “没有幽默感就不要学人搞笑”编剧黄子华不乏自嘲，故事比较无聊，许冠文被误会成基佬是为数不多欢乐的桥段。黎明的表演像温开水。
        ",0,0
" 故事开始还挺有意思的。最后非得死一个，还挺恐怖。
        ",0,1
" 深深地觉得被深深地坑了，""漫威电影宇宙""系列最差一部，作为Phase 2的开篇真是太不合格了；我心中英明神武的十指戒王满大人怎么能是个长的像塔利班的莎剧演员？
        ",0,0
" 屎！
        ",0,0
" 最不能容忍的是那只恶心的猴子，我说那长相也太怪异了吧！
        ",0,0
" 跟往年相比，曾哥的面部表情还是几十年如一日的僵硬，唯独变化的是动作越来越迟钝
        ",0,0
" 我的大脑还是看不明这种片
        ",0,0
" 小时候在老妈单位看的电影，至今都记得挖土机挖出整穴蛇的场面
        ",0,1
" 不及亦舒的十分一。为什么要家明车祸死啊，宁愿原来的绝症啊
        ",0,0
" 又清理掉4G空间
        ",0,2
" 袁和平请来了周比利，计春华等一干打手，为了捧红吴京，可惜有黄飞鸿珠玉在前，袁还是那个套路，果真红不了，吴京到现在还是一副娃娃脸样。
        ",0,1
" 好吧，我真挺烦这样的傻B电影的
        ",0,0
" 呵呵，无聊至极
        ",0,0
" 小时候看到这个烂片竟是你拍的。。。
        ",0,0
" 扯都扯的这么没有技术含量
        ",0,0
" 烂得无法直视 吃饱了撑着去抓飞船 能有点正常的点子么
        ",0,0
" 纯粹一个小SB的故事
        ",0,0
" 第二部就纯没必要了，每个人都是假的就丧失了悬疑的本质，懒得去猜而只想快进却发现结尾也是可有可无不太关心的。就这样，貌似还预埋了第三部的信号，无语。
        ",0,0
" 有必要这么血腥么
        ",0,0
" 你看看，咸菜也有这么多吃法！棒子们真是喜欢咸菜呀！
        ",0,1
" 二
        ",0,0
" 看猫和老鼠能看到睡着，也算是世上奇遇了。
        ",0,1
" 只记得了一个爆炸的场景
        ",0,2
" 我爱ZQ、CP、BC，评论与演员无关。只是作为一部ST电影，它真的不合格。
        ",0,0
" 想起了曾近看过最烂的一部电影，真的没有更烂，一颗星是给后面一段激情的做爱场面，据本人的经验那一段是真做，导演兼编剧兼主演是有多么爱那个肌肉猛一，非要安排这场戏做给大家看呀。。。
        ",0,0
" 1，5月27日標註想看。2，這部西班牙電影簡直就是搞基版的《午夜守門人》。3，主角難看，故事狗屎。4，快進看完，純粹填數。
                
                
",0,0
" 这两星还都是给女主角一个人的
        ",0,0
" 超级老套⋯⋯观众大概定位在学龄前儿童。不过作为折衣服时打发时间的背景画面也算合格了⋯⋯
        ",0,1
" 看到有Grégoire Colin才看的。这片子是不是想模仿暴雨将至?简直不能看
        ",0,0
" 这实在算不算一个引人入胜的影片 也许有些经典传说经不起时间的演练 也许经不起电影载体的改编 瞌睡zzzzzzz
        ",0,0
" 真心想知道谭家明有没有不雷的片子。王祖贤好漂亮
        ",0,1
" 哎，无聊。rock这辈子也就秀秀肉了，就别来演这种不入流的电影了
        ",0,0
" 两星给经典情节片段。你学学人家王晶的金钱帝国
        ",0,0
" 烂死了。
        ",0,0
" 成功的从平庸片蜕变为了垃圾片。
        ",0,0
" 从烂悬疑片转型为烂惊悚片
        ",0,1
" 我他妈看到收音话筒了！！！不能忍啊！！！拍得也太实（业）验（余）了吧！
        ",0,2
" 一般般，不过作弊手法真是夸张，呵呵~
        ",0,1
" 哎，有点沉闷~怎么一个人犯罪而已搞到好像全家抄斩一样，太离谱了吧
        ",0,1
" 消磨时间都谈不上，有花钱拍这片的必要吗？
        ",0,0
" “梅姐，我成功了，我毕业了。”
        ",0,2
" 浪费了还不错的创意，说是搞笑吸血鬼片，硬是记不起来有什么笑料桥段！
        ",0,0
" 奇技淫巧、光怪炫奇、胡抡八砍、看不下去
        ",0,0
" 恶心
        ",0,0
" 好老婆就是好男人的老婆。
        ",0,1
" 我不知道是不是我不太喜欢这种叙事，就是提不起兴趣，看不下去的感觉。
        ",0,0
" 垃圾一部，没有任何逻辑
        ",0,0
" 1.Artemisia明明是画家传记片，怎么翻译了这么操蛋的一个中文名儿。2.把搬上法庭的强奸案讲成真爱导演你的节操碎成渣了吧。3.电影本身也没什么好说的。
        ",0,0
" 其实很垃圾
        ",0,0
" 2/10
        ",0,1
" 1/10
        ",0,1
" 我真是想不通，郭德纲实在是个好相声演员，为什么一而再再而三的去演这种无底线的烂片呢
        ",0,0
" 无能警察寻人的故事实在是乏善可陈，其实还是许冠文的喜剧桥段堆砌相对有趣，尤其是被乔宏责骂时的故作姿态和梅艳芳评选港姐时的言传身教
        ",0,0
" 电视剧
        ",0,0
" 受众年龄5+左右
        ",0,1
" 抗日加言情。抗日部分很俗套，言情部分略纠结。在早年香港电影里还算不错，不过俺不太喜欢。
        ",0,1
" 小时候第一次受惊吓的经验
        ",0,1
" 我压根就笑不出来......
        ",0,0
" 没有一点悬念，这编剧水平可以跟chinese factory比了
        ",0,0
" 有意思啊
        ",0,2
" 还是动作片好看一些
        ",0,1
" 无聊
        ",0,0
" 这tm还不如假手雷呢
        ",0,0
" 阿三片真是…………動不動就歌舞…………然後一直在分辨他們說的到底是英語還是阿三語~或者是阿三英語？？？
        ",0,0
" tacky
        ",0,0
" 片头可鬼畜
        ",0,1
" 印象还满深刻
        ",0,1
" 导演根本没有诚心讲故事的打算
        ",0,0
" 原来就是一根柱子？
        ",0,1
" 坑爹呢这是？
        ",0,0
" 实在是对这种泛滥当爱情的有病呻吟找不到共鸣
        ",0,1
" 我操
        ",0,0
" 越来越讨厌这种故作深沉的闷片了
        ",0,0
" 令人发指！
        ",0,0
" 有些香港电影真心无聊的说= =
        ",0,0
" 很一般的B级片，无聊可以看看。
        ",0,0
" OST还不错。。。
        ",0,1
" 举起你骂了隔壁来 sb导演 不骂你都觉得对不起电影 还有 这sb电影居然豆瓣还能评出6分 豆瓣疯了吗
        ",0,0
" 小说本身就很毁三观，整个一琼瑶式乱伦言情小说。。。电影更没法看
        ",0,0
" 男2醜爆了啊..分都給男主!!
        ",0,1
" 已经不知道要说什么了·····
        ",0,0
" 石头哥试水温情文艺片未遂
        ",0,1
" 低幼的电影。
        ",0,0
" 能拍如此boring也难得
        ",0,0
" 这个机翻的SB简介到底谁添加的……
        ",0,0
" 看点只有那两块•••
        ",0,1
" 卧槽原来这是徐克拍的？
        ",0,0
" 我擦。。。遇到坑爹翻译了。。。跪倒在地。。。。居然把 You have my word 翻译成 你得到我的话 。。。。。。好歹谷歌翻译都比这个强啊！！！！
        ",0,0
" 只有服装和布景以及部分演员能看==故事出来的效果实在是太傻了 完全可以拍得更好看一点
        ",0,0
" 视听语言 我无法理解那个年代这部电影对于时代的意义……太特么……我靠…………靠靠靠！！！这女的是干嘛出身的！！咬嘴唇抛媚眼加呻吟的！！神经病啊……
        ",0,0
" 太普通太刻意。 玛丽莎·托梅的脸僵的都无法直视了。
        ",0,0
" 不喜欢谭25
        ",0,1
" 既然看过……可能是在武汉的时候吧……
        ",0,0
" 傻逼恐怖片……鉴定完毕
        ",0,0
" 毫无记忆点,,,,,
        ",0,0
" 竟然比第一部还无聊。宽叔和结子姐姐完全没存在感，雅人叔这角色非常讨厌，有必要这么不现实的热血吗，不考虑实际不在乎规则的幼稚做作又自大的理想主义，已经犯了错填了乱仍然一如既往不知反悔，全篇还在忙着洗白一个收回扣的自以为是的医生来腔调这种价值观，雅人叔也救不了这角色了。
        ",0,0
" 悬念设置好乏力，节奏也差。推理更不用说的弱，故事完成度还成。结子姐姐装傻装的好做作，宽叔演冷面怪人也违和。原作盛名下拍成这样子没问题吗？
        ",0,0
" 垃圾。
        ",0,0
" buduoshuole
        ",0,0
" 故事太弱，两个男人在里面耍帅耍的我想哭。这帅个j8啊！！
        ",0,0
" 几乎一无是处的越战电影，要不是改编自真实的德浪河谷战役，基本可以被忽略
        ",0,1
" 封闭环境的群体意识行为，设定跟反转还算不错。别细说，别细看，就这样....
        ",0,0
" 女生好美
                
                
",0,2
" 粗制滥造的脑残片。
        ",0,0
" 睡美人被催眠师操控变成杀人魔，后部分挺血腥的~最后男猪脚昏迷没醒，睡美人从此再也没醒过。他们一起长眠或许这样的结局是最美好的吧
        ",0,2
" wtf
        ",0,0
" 看不懂。。。不过居然是赫本演的！
        ",0,0
" 莫名其妙
        ",0,0
" 够破碎的！
        ",0,2
" 电影和小说一样无聊
        ",0,0
" suck yourself
        ",0,0
" 拍的太土了实在是，尤其前一个小时，尤其结婚之后那个夫妻策马奔腾的片段，土的可耻，斯特里普四十多还要演少女除了呆滞没别的形容词了，在Jeremy Irons面前其他人演技都被秒成渣，没有他这戏没法看了。一帮好演员竟然弄出这么个东西来，要怪就怪编剧好了，就当看看年轻貌美的Winona Ryder
        ",0,0
" 果断1星
        ",0,2
" 套用老婆的一句话点评 渣中之渣……
        ",0,0
" 开头《大象》的天空？接着没对准焦的天安门（怎么全片看着都感觉焦虚了？）；然后刘星出现在报刊亭！又来场连我这种篮球白痴都看着别扭的篮球赛！这片子坑爹定了？好吧！看这剪辑，切切切、晃晃晃、闪闪闪……是导演兴趣所在？其实，看这片子我本该回忆起刚过去的高中生活的。可是……？猴子大嘴8
                
                
",0,0
